n_runs,mean_y0,mean_y10,mean_y20,mean_y30,mean_y40,mean_y50,mean_y60,mean_y70,mean_y80,mean_y90,mean_y100
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
30,0.06382323739429313,0.08178857987125714,0.09785697509845097,0.11789455289642015,0.13074623122811316,0.1332795185347398,0.14806335767110185,0.14895326830446717,0.154243037601312,0.16421317309141156,0.17549208092192808
