eval_year,mape
0,0.03668724745512009
10,0.06698831170797348
20,0.0745135173201561
30,0.13725736737251282
40,0.14531870186328888
50,0.08368880301713943
60,0.14647170901298523
70,0.12719453871250153
80,0.0945606380701065
90,0.23003362119197845
100,0.1236368790268898
