eval_year,mape
0,0.052622631192207336
10,0.0669059231877327
20,0.08347149938344955
30,0.110020712018013
40,0.08255186676979065
50,0.16767778992652893
60,0.23647505044937134
70,0.12693312764167786
80,0.22354154288768768
90,0.09926240891218185
100,0.19595414400100708
