eval_year,mape
0,0.012873739935457706
10,0.014813155867159367
20,0.016262376680970192
30,0.016489652916789055
40,0.016942400485277176
50,0.019421815872192383
60,0.01914520002901554
70,0.019901180639863014
80,0.019114768132567406
90,0.02028757333755493
100,0.01836891658604145
