eval_year,mape
0,0.01084337942302227
10,0.01490701176226139
20,0.015009881928563118
30,0.016241135075688362
40,0.0168840941041708
50,0.01646800898015499
60,0.01600685901939869
70,0.01680532470345497
80,0.01730697974562645
90,0.017202161252498627
100,0.01708657294511795
