eval_year,mape
0,0.01107359305024147
10,0.014848653227090836
20,0.015196110121905804
30,0.016044408082962036
40,0.01721153035759926
50,0.016940461471676826
60,0.01736614853143692
70,0.017203394323587418
80,0.015711314976215363
90,0.01787264086306095
100,0.017568569630384445
