eval_year,mape
0,0.011082264594733715
10,0.014893095009028912
20,0.015376757830381393
30,0.015794480219483376
40,0.015485849231481552
50,0.0177061315625906
60,0.016538726165890694
70,0.01647993177175522
80,0.016684595495462418
90,0.017499517649412155
100,0.016011403873562813
