eval_year,mape
0,0.011200832203030586
10,0.014931741170585155
20,0.01500301156193018
30,0.015439998358488083
40,0.01587514951825142
50,0.01706346869468689
60,0.01749051921069622
70,0.016902055591344833
80,0.01765102706849575
90,0.016647452488541603
100,0.017441103234887123
